1672884000000,257.480,258.190,256.940,257.570,58508.49,1672891199999,15071036.93200,21536,29088.75,7492503.57840,0
1672891200000,257.570,258.900,257.440,258.370,59877.73,1672898399999,15466740.71760,24485,30304.77,7828230.60360,0
1672898400000,258.370,258.380,256.240,257.360,82169.49,1672905599999,21141385.60860,28976,38113.07,9806231.11260,0
1672905600000,257.360,257.500,255.290,256.080,112382.78,1672912799999,28820437.53080,34431,54492.54,13974517.69130,0
1672912800000,256.090,257.160,255.990,256.920,65381.47,1672919999999,16776698.24460,22895,35839.12,9197142.09830,0
1672920000000,256.910,257.100,255.510,255.620,94922.05,1672927199999,24336811.62480,29411,44730.70,11469279.38440,0
1672927200000,255.610,258.000,255.000,256.540,189396.67,1672934399999,48576665.26710,57766,98683.51,25312464.89920,0
1672934400000,256.550,256.950,255.930,256.380,58644.10,1672941599999,15032714.86400,22255,29455.99,7550676.48110,0
1672941600000,256.370,258.220,256.200,257.500,77129.01,1672948799999,19837240.28420,26948,37834.06,9732108.59380,0
1672948800000,257.500,257.930,256.850,257.040,46939.69,1672955999999,12080760.51470,18640,24033.40,6185517.58590,0
1672956000000,257.050,257.310,255.590,256.440,79742.39,1672963199999,20447126.24370,25848,37726.15,9673534.59550,0
1672963200000,256.430,258.100,255.840,257.480,92748.91,1672970399999,23858351.75700,29208,49439.35,12716790.30150,0
1672970400000,257.480,258.660,256.680,257.570,129874.97,1672977599999,33486808.44800,39142,66666.63,17191316.67500,0
1672977600000,257.570,257.900,256.380,256.820,75257.58,1672984799999,19342750.71010,28344,35174.39,9040464.74360,0
1672984800000,256.830,256.830,255.100,256.190,114369.61,1672991999999,29261120.75900,37590,58432.36,14950213.97000,0
1672992000000,256.190,257.060,255.830,256.370,114956.12,1672999199999,29489781.92810,35299,62174.52,15949454.72120,0
1672999200000,256.370,256.650,255.170,256.230,112611.77,1673006399999,28833395.59750,35211,54092.10,13850182.22080,0
1673006400000,256.230,257.140,253.950,256.210,272757.95,1673013599999,69723511.92940,82388,133415.96,34112487.14030,0
1673013600000,256.210,259.700,255.580,258.880,231461.50,1673020799999,59532176.99410,70589,131723.58,33889461.37060,0
1673020800000,258.880,260.450,257.850,258.260,163205.70,1673027999999,42250725.42670,53417,84099.47,21775770.54290,0
1673028000000,258.260,260.300,258.210,259.940,148986.61,1673035199999,38618376.27150,47071,76829.59,19917815.98350,0
1673035200000,259.930,260.500,258.400,258.830,114053.05,1673042399999,29582366.83270,36299,53291.91,13823969.18080,0
1673042400000,258.820,259.940,258.820,259.690,71967.85,1673049599999,18668412.47670,25266,36117.25,9368058.39790,0
1673049600000,259.690,264.000,259.210,261.700,201058.87,1673056799999,52613847.12700,69010,113389.09,29678744.83950,0
1673056800000,261.700,262.090,261.130,261.910,55906.13,1673063999999,14623237.24620,21936,26667.21,6975251.52360,0
1673064000000,261.920,262.170,260.500,260.590,46089.43,1673071199999,12040512.53260,20141,20108.22,5253799.19430,0
1673071200000,260.590,261.130,260.390,260.840,41328.49,1673078399999,10774215.71400,16875,19636.74,5119276.48600,0
1673078400000,260.850,261.140,260.390,260.930,46732.10,1673085599999,12186256.30450,18774,20875.88,5444054.98690,0
1673085600000,260.930,261.100,260.500,260.540,32623.94,1673092799999,8506663.82840,16137,17254.18,4498994.00310,0
1673092800000,260.540,260.830,259.590,260.360,81438.28,1673099999999,21193809.82680,32811,41944.93,10917182.49720,0
1673100000000,260.360,261.000,259.780,260.860,52345.75,1673107199999,13626672.32820,22927,24755.15,6444892.69010,0
1673107200000,260.870,261.290,260.300,261.000,46500.07,1673114399999,12127413.07710,20666,21863.42,5702713.61250,0
1673114400000,260.990,261.580,260.990,261.450,46346.71,1673121599999,12109563.66390,20903,23163.88,6052623.11620,0
1673121600000,261.440,261.620,260.940,261.080,35020.72,1673128799999,9151073.11810,16861,18277.48,4776120.05940,0
1673128800000,261.070,261.240,260.410,261.110,37154.60,1673135999999,9691916.81310,18264,18274.55,4767539.40070,0
1673136000000,261.100,261.690,259.830,260.550,79193.90,1673143199999,20635594.29740,29435,37711.49,9827884.54650,0
1673143200000,260.550,260.980,260.300,260.740,33395.06,1673150399999,8703465.60500,13446,17454.42,4549099.65030,0
1673150400000,260.750,261.220,260.540,261.090,42791.88,1673157599999,11164088.13930,15662,22199.23,5791804.68760,0
1673157600000,261.100,261.210,260.540,260.740,25999.84,1673164799999,6782669.07860,11898,12211.32,3185791.70960,0
1673164800000,260.750,261.390,260.440,260.940,48375.71,1673171999999,12618819.97690,18116,24768.16,6461207.18100,0
1673172000000,260.940,261.440,260.750,260.790,39379.92,1673179199999,10284582.62850,15594,19126.36,4995383.55180,0
1673179200000,260.790,262.300,260.530,261.560,95517.88,1673186399999,24971983.39450,28848,49615.79,12972431.78750,0
1673186400000,261.570,267.830,261.530,266.890,351756.15,1673193599999,93082016.74181,101626,200305.56,53003246.45941,0
1673193600000,266.900,267.200,263.560,265.040,215088.62,1673200799999,57017608.68627,63615,102544.36,27183318.71830,0
1673200800000,265.030,268.840,264.890,267.200,157514.26,1673207999999,42027537.31974,48243,92223.79,24611862.36724,0
1673208000000,267.210,271.130,266.900,269.730,230405.70,1673215199999,62078720.03680,71807,119706.79,32251147.28040,0
1673215200000,269.730,277.000,269.510,274.700,256637.24,1673222399999,70112773.12119,93951,146776.72,40115681.80819,0
1673222400000,274.700,280.800,273.550,278.210,429747.40,1673229599999,118960168.39725,139396,223965.45,62025199.99665,0
1673229600000,278.200,280.990,277.560,278.550,226472.03,1673236799999,63232566.51780,80664,108790.67,30383522.04340,0
1673236800000,278.550,279.690,278.000,278.010,96497.49,1673243999999,26921571.60090,35844,49751.97,13881747.67250,0
1673244000000,278.030,278.680,277.360,277.600,94146.73,1673251199999,26177126.42220,32981,45624.11,12686251.18940,0
1673251200000,277.590,279.620,276.530,278.920,155274.77,1673258399999,43144404.17490,50169,82936.83,23044026.51160,0
1673258400000,278.920,280.310,278.100,278.170,125032.16,1673265599999,34897410.02080,43463,62913.86,17563655.54370,0
1673265600000,278.170,279.840,276.510,277.460,137470.52,1673272799999,38247165.23730,46062,65275.61,18162149.64380,0
1673272800000,277.460,282.990,276.790,280.200,304696.96,1673279999999,85262665.00392,94558,160633.57,44967078.84252,0
1673280000000,280.210,283.550,279.340,281.770,240393.61,1673287199999,67615942.56180,76285,120184.13,33810445.94180,0
1673287200000,281.770,282.210,276.500,276.600,156483.35,1673294399999,43628282.62025,56318,71763.27,20006234.05080,0
1673294400000,276.600,276.970,271.560,272.000,301482.88,1673301599999,82456120.98018,92713,136759.85,37396400.35010,0
1673301600000,272.000,273.650,271.270,272.440,131058.83,1673308799999,35698899.67840,43307,66954.64,18239426.33470,0
1673308800000,272.440,276.200,272.410,274.400,142721.11,1673315999999,39201880.92480,48702,70010.92,19226963.15980,0
1673316000000,274.400,275.070,270.070,273.680,163591.14,1673323199999,44580086.88831,57501,81601.76,22237052.17130,0
1673323200000,273.680,274.860,272.860,274.450,81993.87,1673330399999,22457604.45068,30095,41957.83,11491906.50248,0
1673330400000,274.450,275.040,273.720,274.370,66547.84,1673337599999,18265906.22770,26471,34828.88,9560422.41650,0
1673337600000,274.370,275.900,273.920,275.190,110420.40,1673344799999,30374407.80910,39799,54945.59,15114915.54250,0
1673344800000,275.190,276.800,274.350,274.820,104859.27,1673351999999,28908345.97480,35546,52864.41,14575938.36270,0
1673352000000,274.810,275.120,273.300,274.560,107668.22,1673359199999,29522986.83190,36145,51681.71,14172209.47300,0
1673359200000,274.560,276.500,273.440,275.690,225725.31,1673366399999,62118718.51950,68983,113632.70,31274755.60120,0
1673366400000,275.710,275.810,274.100,275.000,104640.72,1673373599999,28756189.39720,35241,51909.93,14266789.55150,0
1673373600000,275.000,276.290,274.640,276.100,97040.71,1673380799999,26748318.12290,35008,47969.49,13223362.16320,0
1673380800000,276.100,278.650,275.770,277.380,142359.17,1673387999999,39496216.52565,48040,73947.47,20516222.14965,0
1673388000000,277.380,278.280,276.140,277.020,85972.04,1673395199999,23819007.94600,31813,42344.38,11734313.64980,0
1673395200000,277.010,277.820,276.400,276.770,74635.03,1673402399999,20671699.24310,26357,35019.61,9699101.01540,0
1673402400000,276.770,277.040,273.910,274.800,113849.85,1673409599999,31335756.09168,38608,55381.00,15239915.80590,0
1673409600000,274.800,276.340,274.020,275.820,89326.33,1673416799999,24569994.76190,29046,46078.07,12672559.42830,0
